 0.00	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
 0.05	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9789	0.9510
 0.10	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9576	0.9031
 0.15	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9375	0.8552
 0.20	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9165	0.8073
 0.25	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.8925	0.7583
 0.30	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.8647	0.7078
 0.35	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.8297	0.6596
 0.40	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7952	0.6107
 0.45	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7697	0.5616
 0.50	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7376	0.5131
 0.55	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6985	0.4645
 0.60	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6494	0.4155
 0.65	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5860	0.3665
 0.70	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5108	0.3183
 0.75	0.01000	   1000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.4523	0.2661
 0.80	0.01000	   1000	0.9996	1.0000	0.9988	1.0000	0.9988	0.9998	0.9962	0.9998	0.9968	0.3781	0.2131
 0.85	0.01000	   1000	0.9614	0.9882	0.9337	0.9869	0.9373	0.9791	0.8871	0.9746	0.8944	0.2870	0.1595
 0.90	0.01000	   1000	0.5987	0.7465	0.5528	0.7268	0.5639	0.6616	0.4479	0.6355	0.4645	0.1894	0.1027
 0.95	0.01000	   1000	0.1277	0.2135	0.1270	0.1976	0.1321	0.1524	0.0841	0.1370	0.0904	0.0952	0.0460
 1.00	0.01000	   1000	0.0119	0.0133	0.0091	0.0120	0.0094	0.0125	0.0043	0.0101	0.0098	0.0000	0.0000
